/////////////////////////////////////////////////////////////////////////////////
/// Profile Data Ascii Dump (XRD)                                             ///
/////////////////////////////////////////////////////////////////////////////////

  Group     : NEOPLASIAS
  Data      : H15339 PA01
  File Name : H15339 PA01.RAW

# Profile Datafile
          Sample Name         = H15339 PA01 
          comment             = DURA- 
          date & time         = 16-08-26 15:33:21 

# Measurement Condition
    X-ray tube
          target              = Cu 
          voltage             = 40.0 (kV)
          current             = 20.0 (mA)
    Slits
          divergence slit     = 1.00000 (deg) 
          scatter slit        = 1.00000 (deg) 
          receiving slit      = 0.30000 (mm)  
    Scanning
          drive axis          = Theta-2Theta 
          scan range          =    6.000 -   75.900 
          scan mode           = Continuous Scan 
          scan speed          =   1.0000 (deg/min) 
          sampling pitch      =   0.3000 (deg) 
          preset time         =  18.00 (sec) 

# Data      [ Total No. = 234 ]
  <2Theta>   <   I   >
     6.0000      2246
     6.3000      2150
     6.6000      2092
     6.9000      2038
     7.2000      2012
     7.5000      1786
     7.8000      1916
     8.1000      1840
     8.4000      1928
     8.7000      1932
     9.0000      1926
     9.3000      1884
     9.6000      1754
     9.9000      1724
    10.2000      1674
    10.5000      1680
    10.8000      1746
    11.1000      1654
    11.4000      1750
    11.7000      1864
    12.0000      1986
    12.3000      1934
    12.6000      1830
    12.9000      1758
    13.2000      1804
    13.5000      1822
    13.8000      1844
    14.1000      1864
    14.4000      1842
    14.7000      1870
    15.0000      2072
    15.3000      2204
    15.6000      2228
    15.9000      2396
    16.2000      2694
    16.5000      2828
    16.8000      3070
    17.1000      3368
    17.4000      3546
    17.7000      3800
    18.0000      4096
    18.3000      4112
    18.6000      4310
    18.9000      4724
    19.2000      4924
    19.5000      4910
    19.8000      4940
    20.1000      4856
    20.4000      4932
    20.7000      4938
    21.0000      5156
    21.3000      5180
    21.6000      5178
    21.9000      5388
    22.2000      5678
    22.5000      5762
    22.8000      5932
    23.1000      6138
    23.4000      6554
    23.7000      6868
    24.0000      7046
    24.3000      7278
    24.6000      7606
    24.9000      7926
    25.2000      7752
    25.5000      8128
    25.8000      8186
    26.1000      8392
    26.4000      8632
    26.7000      8558
    27.0000      8734
    27.3000      8918
    27.6000      8882
    27.9000      8878
    28.2000      8882
    28.5000      8902
    28.8000      8878
    29.1000      9004
    29.4000      9034
    29.7000      8808
    30.0000      8950
    30.3000      8744
    30.6000      8632
    30.9000      8720
    31.2000      8514
    31.5000      8750
    31.8000      8590
    32.1000      8486
    32.4000      8338
    32.7000      8114
    33.0000      7980
    33.3000      7760
    33.6000      7858
    33.9000      7666
    34.2000      7568
    34.5000      7626
    34.8000      7638
    35.1000      7456
    35.4000      7254
    35.7000      7404
    36.0000      7164
    36.3000      7264
    36.6000      7250
    36.9000      7164
    37.2000      7094
    37.5000      7148
    37.8000      7180
    38.1000      7132
    38.4000      7266
    38.7000      7402
    39.0000      7240
    39.3000      7298
    39.6000      7208
    39.9000      7314
    40.2000      7336
    40.5000      7244
    40.8000      7210
    41.1000      7258
    41.4000      7152
    41.7000      7182
    42.0000      7150
    42.3000      7044
    42.6000      7068
    42.9000      7082
    43.2000      6810
    43.5000      6808
    43.8000      6552
    44.1000      6548
    44.4000      6528
    44.7000      6186
    45.0000      6118
    45.3000      5906
    45.6000      5830
    45.9000      5574
    46.2000      5466
    46.5000      5474
    46.8000      5166
    47.1000      5014
    47.4000      4832
    47.7000      4726
    48.0000      4618
    48.3000      4464
    48.6000      4422
    48.9000      4296
    49.2000      4156
    49.5000      4024
    49.8000      3900
    50.1000      3922
    50.4000      3896
    50.7000      3768
    51.0000      3634
    51.3000      3652
    51.6000      3510
    51.9000      3440
    52.2000      3472
    52.5000      3490
    52.8000      3320
    53.1000      3306
    53.4000      3296
    53.7000      3238
    54.0000      3168
    54.3000      3232
    54.6000      3042
    54.9000      3080
    55.2000      3050
    55.5000      3144
    55.8000      3016
    56.1000      3044
    56.4000      3054
    56.7000      2942
    57.0000      3008
    57.3000      3052
    57.6000      2964
    57.9000      3000
    58.2000      2934
    58.5000      3006
    58.8000      2878
    59.1000      2982
    59.4000      2854
    59.7000      2872
    60.0000      2986
    60.3000      2958
    60.6000      2884
    60.9000      2950
    61.2000      2890
    61.5000      2832
    61.8000      2816
    62.1000      2780
    62.4000      2782
    62.7000      2792
    63.0000      2832
    63.3000      2748
    63.6000      2802
    63.9000      2700
    64.2000      2792
    64.5000      2812
    64.8000      2726
    65.1000      2732
    65.4000      2750
    65.7000      2690
    66.0000      2666
    66.3000      2650
    66.6000      2676
    66.9000      2652
    67.2000      2540
    67.5000      2634
    67.8000      2618
    68.1000      2616
    68.4000      2596
    68.7000      2476
    69.0000      2560
    69.3000      2594
    69.6000      2582
    69.9000      2482
    70.2000      2508
    70.5000      2512
    70.8000      2446
    71.1000      2478
    71.4000      2496
    71.7000      2486
    72.0000      2436
    72.3000      2310
    72.6000      2508
    72.9000      2344
    73.2000      2322
    73.5000      2342
    73.8000      2350
    74.1000      2308
    74.4000      2294
    74.7000      2260
    75.0000      2344
    75.3000      2316
    75.6000      2224
    75.9000      2314
