/////////////////////////////////////////////////////////////////////////////////
/// Profile Data Ascii Dump (XRD)                                             ///
/////////////////////////////////////////////////////////////////////////////////

  Group     : NEOPLASIAS
  Data      : H15183 PA04
  File Name : H15183 PA04.RAW

# Profile Datafile
          Sample Name         = H15183 PA04 
          comment             = NEOPLASIA H15183 
          date & time         = 16-08-27 12:02:15 

# Measurement Condition
    X-ray tube
          target              = Cu 
          voltage             = 40.0 (kV)
          current             = 20.0 (mA)
    Slits
          divergence slit     = 1.00000 (deg) 
          scatter slit        = 1.00000 (deg) 
          receiving slit      = 0.30000 (mm)  
    Scanning
          drive axis          = Theta-2Theta 
          scan range          =    6.000 -   75.900 
          scan mode           = Continuous Scan 
          scan speed          =   1.0000 (deg/min) 
          sampling pitch      =   0.3000 (deg) 
          preset time         =  18.00 (sec) 

# Data      [ Total No. = 234 ]
  <2Theta>   <   I   >
     6.0000      2058
     6.3000      2028
     6.6000      2004
     6.9000      1936
     7.2000      1830
     7.5000      1838
     7.8000      1760
     8.1000      1700
     8.4000      1644
     8.7000      1690
     9.0000      1682
     9.3000      1564
     9.6000      1620
     9.9000      1532
    10.2000      1436
    10.5000      1494
    10.8000      1552
    11.1000      1586
    11.4000      1592
    11.7000      1644
    12.0000      1648
    12.3000      1752
    12.6000      1768
    12.9000      1752
    13.2000      1716
    13.5000      1752
    13.8000      1776
    14.1000      1840
    14.4000      1842
    14.7000      1880
    15.0000      1950
    15.3000      2000
    15.6000      2100
    15.9000      2198
    16.2000      2330
    16.5000      2402
    16.8000      2510
    17.1000      2800
    17.4000      2994
    17.7000      3178
    18.0000      3262
    18.3000      3430
    18.6000      3442
    18.9000      3654
    19.2000      3800
    19.5000      3886
    19.8000      4040
    20.1000      4126
    20.4000      4120
    20.7000      4188
    21.0000      4282
    21.3000      4180
    21.6000      4438
    21.9000      4470
    22.2000      4554
    22.5000      4624
    22.8000      4764
    23.1000      4850
    23.4000      5034
    23.7000      5140
    24.0000      5210
    24.3000      5336
    24.6000      5440
    24.9000      5502
    25.2000      5586
    25.5000      5852
    25.8000      5894
    26.1000      5978
    26.4000      6148
    26.7000      6196
    27.0000      6266
    27.3000      6248
    27.6000      6488
    27.9000      6240
    28.2000      6432
    28.5000      6406
    28.8000      6270
    29.1000      6406
    29.4000      6234
    29.7000      6268
    30.0000      6284
    30.3000      6282
    30.6000      5996
    30.9000      6050
    31.2000      6008
    31.5000      5896
    31.8000      5774
    32.1000      5652
    32.4000      5510
    32.7000      5490
    33.0000      5320
    33.3000      5232
    33.6000      5176
    33.9000      5146
    34.2000      4930
    34.5000      4930
    34.8000      4926
    35.1000      4922
    35.4000      4760
    35.7000      4802
    36.0000      4692
    36.3000      4710
    36.6000      4818
    36.9000      4706
    37.2000      4602
    37.5000      4790
    37.8000      4672
    38.1000      4692
    38.4000      4562
    38.7000      4710
    39.0000      4632
    39.3000      4638
    39.6000      4762
    39.9000      4648
    40.2000      4702
    40.5000      4722
    40.8000      4644
    41.1000      4644
    41.4000      4764
    41.7000      4706
    42.0000      4602
    42.3000      4580
    42.6000      4628
    42.9000      4410
    43.2000      4454
    43.5000      4300
    43.8000      4226
    44.1000      4244
    44.4000      4120
    44.7000      4080
    45.0000      3934
    45.3000      3816
    45.6000      3702
    45.9000      3584
    46.2000      3492
    46.5000      3482
    46.8000      3382
    47.1000      3168
    47.4000      3110
    47.7000      3106
    48.0000      3026
    48.3000      2902
    48.6000      2886
    48.9000      2750
    49.2000      2738
    49.5000      2672
    49.8000      2502
    50.1000      2656
    50.4000      2532
    50.7000      2482
    51.0000      2430
    51.3000      2406
    51.6000      2344
    51.9000      2222
    52.2000      2270
    52.5000      2218
    52.8000      2226
    53.1000      2216
    53.4000      2182
    53.7000      2214
    54.0000      2060
    54.3000      2098
    54.6000      2070
    54.9000      2012
    55.2000      2060
    55.5000      2094
    55.8000      2000
    56.1000      2064
    56.4000      1958
    56.7000      1972
    57.0000      2036
    57.3000      2010
    57.6000      1910
    57.9000      1882
    58.2000      1908
    58.5000      1950
    58.8000      1918
    59.1000      1920
    59.4000      1984
    59.7000      1946
    60.0000      1892
    60.3000      1840
    60.6000      1994
    60.9000      1870
    61.2000      1858
    61.5000      1914
    61.8000      1790
    62.1000      1980
    62.4000      1870
    62.7000      1890
    63.0000      1824
    63.3000      1774
    63.6000      1818
    63.9000      1812
    64.2000      1882
    64.5000      1860
    64.8000      1824
    65.1000      1776
    65.4000      1846
    65.7000      1714
    66.0000      1828
    66.3000      1784
    66.6000      1820
    66.9000      1744
    67.2000      1684
    67.5000      1762
    67.8000      1662
    68.1000      1702
    68.4000      1700
    68.7000      1662
    69.0000      1678
    69.3000      1774
    69.6000      1622
    69.9000      1564
    70.2000      1620
    70.5000      1718
    70.8000      1570
    71.1000      1606
    71.4000      1560
    71.7000      1682
    72.0000      1558
    72.3000      1646
    72.6000      1552
    72.9000      1630
    73.2000      1554
    73.5000      1554
    73.8000      1510
    74.1000      1552
    74.4000      1562
    74.7000      1520
    75.0000      1448
    75.3000      1448
    75.6000      1558
    75.9000      1496
