/////////////////////////////////////////////////////////////////////////////////
/// Profile Data Ascii Dump (XRD)                                             ///
/////////////////////////////////////////////////////////////////////////////////

  Group     : NEOPLASIAS
  Data      : H15110 PA02
  File Name : H15110 PA02.RAW

# Profile Datafile
          Sample Name         = H15110 PA02 
          comment             = NEOPLASIA H15110 
          date & time         = 16-08-27 13:23:37 

# Measurement Condition
    X-ray tube
          target              = Cu 
          voltage             = 40.0 (kV)
          current             = 20.0 (mA)
    Slits
          divergence slit     = 1.00000 (deg) 
          scatter slit        = 1.00000 (deg) 
          receiving slit      = 0.30000 (mm)  
    Scanning
          drive axis          = Theta-2Theta 
          scan range          =    6.000 -   75.900 
          scan mode           = Continuous Scan 
          scan speed          =   1.0000 (deg/min) 
          sampling pitch      =   0.3000 (deg) 
          preset time         =  18.00 (sec) 

# Data      [ Total No. = 234 ]
  <2Theta>   <   I   >
     6.0000       484
     6.3000       590
     6.6000       542
     6.9000       536
     7.2000       564
     7.5000       610
     7.8000       600
     8.1000       618
     8.4000       634
     8.7000       660
     9.0000       696
     9.3000       638
     9.6000       584
     9.9000       598
    10.2000       580
    10.5000       570
    10.8000       648
    11.1000       586
    11.4000       618
    11.7000       708
    12.0000       698
    12.3000       742
    12.6000       706
    12.9000       716
    13.2000       700
    13.5000       682
    13.8000       674
    14.1000       654
    14.4000       712
    14.7000       704
    15.0000       798
    15.3000       726
    15.6000       830
    15.9000       808
    16.2000       880
    16.5000       896
    16.8000       960
    17.1000       952
    17.4000      1044
    17.7000      1080
    18.0000      1138
    18.3000      1198
    18.6000      1210
    18.9000      1290
    19.2000      1282
    19.5000      1400
    19.8000      1506
    20.1000      1570
    20.4000      1586
    20.7000      1690
    21.0000      1634
    21.3000      1624
    21.6000      1688
    21.9000      1788
    22.2000      1756
    22.5000      1814
    22.8000      1896
    23.1000      1872
    23.4000      1828
    23.7000      2036
    24.0000      2038
    24.3000      2086
    24.6000      2072
    24.9000      2178
    25.2000      2236
    25.5000      2280
    25.8000      2312
    26.1000      2522
    26.4000      2508
    26.7000      2558
    27.0000      2600
    27.3000      2694
    27.6000      2616
    27.9000      2732
    28.2000      2672
    28.5000      2830
    28.8000      2776
    29.1000      2724
    29.4000      2934
    29.7000      2842
    30.0000      2736
    30.3000      2774
    30.6000      2744
    30.9000      2822
    31.2000      2662
    31.5000      2714
    31.8000      2684
    32.1000      2632
    32.4000      2568
    32.7000      2510
    33.0000      2574
    33.3000      2526
    33.6000      2598
    33.9000      2432
    34.2000      2462
    34.5000      2426
    34.8000      2380
    35.1000      2382
    35.4000      2434
    35.7000      2278
    36.0000      2412
    36.3000      2366
    36.6000      2304
    36.9000      2328
    37.2000      2336
    37.5000      2372
    37.8000      2364
    38.1000      2294
    38.4000      2254
    38.7000      2442
    39.0000      2320
    39.3000      2360
    39.6000      2360
    39.9000      2428
    40.2000      2396
    40.5000      2338
    40.8000      2448
    41.1000      2364
    41.4000      2410
    41.7000      2364
    42.0000      2410
    42.3000      2396
    42.6000      2428
    42.9000      2348
    43.2000      2378
    43.5000      2318
    43.8000      2342
    44.1000      2296
    44.4000      2286
    44.7000      2140
    45.0000      2150
    45.3000      2234
    45.6000      2094
    45.9000      2096
    46.2000      2016
    46.5000      2042
    46.8000      1874
    47.1000      1962
    47.4000      1936
    47.7000      1856
    48.0000      1722
    48.3000      1788
    48.6000      1692
    48.9000      1698
    49.2000      1666
    49.5000      1634
    49.8000      1644
    50.1000      1530
    50.4000      1530
    50.7000      1534
    51.0000      1564
    51.3000      1468
    51.6000      1422
    51.9000      1440
    52.2000      1396
    52.5000      1386
    52.8000      1434
    53.1000      1398
    53.4000      1366
    53.7000      1308
    54.0000      1366
    54.3000      1434
    54.6000      1316
    54.9000      1350
    55.2000      1280
    55.5000      1230
    55.8000      1312
    56.1000      1288
    56.4000      1266
    56.7000      1364
    57.0000      1348
    57.3000      1304
    57.6000      1316
    57.9000      1350
    58.2000      1264
    58.5000      1282
    58.8000      1358
    59.1000      1248
    59.4000      1306
    59.7000      1274
    60.0000      1334
    60.3000      1256
    60.6000      1284
    60.9000      1300
    61.2000      1310
    61.5000      1272
    61.8000      1296
    62.1000      1306
    62.4000      1302
    62.7000      1316
    63.0000      1298
    63.3000      1266
    63.6000      1316
    63.9000      1344
    64.2000      1308
    64.5000      1286
    64.8000      1358
    65.1000      1310
    65.4000      1278
    65.7000      1274
    66.0000      1264
    66.3000      1344
    66.6000      1298
    66.9000      1280
    67.2000      1282
    67.5000      1286
    67.8000      1234
    68.1000      1364
    68.4000      1246
    68.7000      1236
    69.0000      1230
    69.3000      1244
    69.6000      1284
    69.9000      1182
    70.2000      1302
    70.5000      1296
    70.8000      1224
    71.1000      1314
    71.4000      1292
    71.7000      1272
    72.0000      1224
    72.3000      1230
    72.6000      1262
    72.9000      1220
    73.2000      1264
    73.5000      1246
    73.8000      1262
    74.1000      1170
    74.4000      1230
    74.7000      1202
    75.0000      1268
    75.3000      1228
    75.6000      1230
    75.9000      1196
